	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
DGRP-439_locus1_chr3L:18390000-18392500_chr3L:18392500-18395000	5.445184701789556	-4.588340449783211	1.49169982235205	-3.075914055247729	0.002098583260112254	0.043105327753135116
DGRP-439_locus1_chr3L:18575000-18577500_chr3L:18577500-18580000	5.560320797058939	-4.60594932142942	1.4816187803277425	-3.108727685275802	0.0018789480978499817	0.04237241250303014
DGRP-439_locus1_chr3L:18597500-18600000_chr3L:18602500-18605000	4.088539187051151	-4.156483690485135	1.4966683674600036	-2.777157439051849	0.005483660987090395	0.04642190692389491
DGRP-439_locus1_chr3L:18600000-18602500_chr3L:18602500-18605000	4.273108963307538	-4.236083981794811	1.4913041215333356	-2.840523217651498	0.004503959424481219	0.045947470688034
DGRP-439_locus1_chr3L:18602500-18605000_chr3L:18607500-18610000	4.749591530129946	-4.3868427670490275	1.4863214267095368	-2.951476503141553	0.0031625860745625772	0.0447776088553021
DGRP-439_locus1_chr3L:1870000-1872500_chr3L:1872500-1875000	20.551659586146144	-3.3275615586932368	0.8679509715670436	-3.8338128162763443	0.00012617216846234073	0.010940489352695879
DGRP-439_locus1_chr3L:18770000-18772500_chr3L:18780000-18782500	17.103597438931722	-6.227150142423207	1.465905986009007	-4.247987389271051	2.1569953325435367e-05	0.0028726788139583426
DGRP-439_locus1_chr3L:18892500-18895000_chr3L:18895000-18897500	4.019457529889522	-4.143530082267678	1.4913968724074431	-2.7782880324665746	0.005464615405706819	0.04642190692389491
DGRP-439_locus1_chr3L:19000000-19002500_chr3L:19002500-19005000	4.130873096591717	-4.179780850963377	1.4898065595172447	-2.805586285187111	0.005022513223274233	0.04616608837988087
DGRP-439_locus1_chr3L:19030000-19032500_chr3L:19032500-19035000	4.407551749063611	-4.274142018077399	1.4871358227736744	-2.8740764310993776	0.004052108892201284	0.0456100280748932
DGRP-439_locus1_chr3L:19057500-19060000_chr3L:19060000-19062500	4.5843284443602474	-4.332581225905969	1.4859674555802345	-2.9156636032881353	0.0035493296406638184	0.04511936872923524
DGRP-439_locus1_chr3L:19397500-19400000_chr3L:19402500-19405000	6.182759759164356	-4.754301047775034	1.4867076887321415	-3.1978721061364004	0.001384456663951802	0.040243738608911714
DGRP-439_locus1_chr3L:19422500-19425000_chr3L:19477500-19480000	18.091462840514367	4.527522123768822	0.6215442197659296	7.2843121692513915	3.2331558389874617e-13	3.8776578553787914e-10
DGRP-439_locus1_chr3L:19785000-19787500_chr3L:19787500-19790000	6.213580059177983	-4.766988230691412	1.478951936175443	-3.223220521296184	0.001267579267977074	0.03923032044896438
DGRP-439_locus1_chr3L:20112500-20115000_chr3L:20122500-20125000	34.81820700717363	-5.785514457548693	1.4541792917601328	-3.9785427356388285	6.933894937749241e-05	0.007088574132514416
DGRP-439_locus1_chr3L:2075000-2077500_chr3L:2080000-2082500	3.831167225065946	-4.0745560174217195	1.4940818124319362	-2.7271304579964815	0.0063887774522554145	0.04678308388380842
DGRP-439_locus1_chr3L:21150000-21152500_chr3L:21155000-21157500	7.45473745482163	-5.0284976237662065	1.4762540385188632	-3.4062549483768634	0.0006586064532380612	0.03202429548777543
DGRP-439_locus1_chr3L:21242500-21245000_chr3L:21250000-21252500	4.353704229996107	-4.249920621504132	1.4903168787191163	-2.851689249575442	0.004348759088670842	0.045783427866442274
DGRP-439_locus1_chr3L:2135000-2137500_chr3L:2137500-2140000	6.067623663894972	-4.738325005220938	1.479741509883514	-3.2021302190772096	0.0013641531641113542	0.04021552969954893
DGRP-439_locus1_chr3L:2137500-2140000_chr3L:2140000-2142500	3.896528353660388	-4.103814192926045	1.496577912038099	-2.7421320065704484	0.006104180460263522	0.04678308388380842
DGRP-439_locus1_chr3L:21602500-21605000_chr3L:21605000-21607500	4.396038139536673	-4.2722806447890616	1.4874534307422969	-2.872211362379949	0.004076102439975348	0.0456100280748932
DGRP-439_locus1_chr3L:2192500-2195000_chr3L:2195000-2197500	5.990748925773593	-4.718130883383722	1.479332125088557	-3.1893655274344033	0.001425854595542594	0.040243738608911714
DGRP-439_locus1_chr3L:2400000-2402500_chr3L:2405000-2407500	4.188441144226409	-4.190743336743269	1.4968104539532514	-2.7997822474282072	0.005113708931817804	0.046242301174940666
DGRP-439_locus1_chr3L:2442500-2445000_chr3L:2445000-2447500	4.607355663414124	-4.336168280975765	1.4858399874103176	-2.9183278937951505	0.0035191408150045097	0.04511936872923524
DGRP-439_locus1_chr3L:2595000-2597500_chr3L:2597500-2600000	15.131214433621436	-2.835675271673715	0.8717326603756504	-3.2529184698113234	0.0011422626609403394	0.038548824679796694
DGRP-439_locus1_chr3L:2597500-2600000_chr3L:2600000-2602500	5.214560487425415	-4.5215298164487825	1.484025541018276	-3.04680053777666	0.002312911334328369	0.04350870462302732
DGRP-439_locus1_chr3L:2640000-2642500_chr3L:2642500-2645000	4.895547925412956	-4.422841368663578	1.4843251306587657	-2.9796985022416584	0.002885322177814627	0.044235431899137846
DGRP-439_locus1_chr3L:2642500-2645000_chr3L:2650000-2652500	4.549787615779432	-4.326790346966862	1.4893792567590303	-2.9050964200899316	0.003671399811612349	0.0456100280748932
DGRP-439_locus1_chr3L:2650000-2652500_chr3L:2652500-2655000	7.231906321417239	-4.987549468291692	1.4753584387162935	-3.380567960577329	0.0007233618401834607	0.033430330608403495
DGRP-439_locus1_chr3L:2657500-2660000_chr3L:2660000-2662500	6.524799540230692	-4.834889121295947	1.4800217244637393	-3.266769021953233	0.0010878239583346867	0.03814539638851946
DGRP-439_locus1_chr3L:2660000-2662500_chr3L:2662500-2665000	5.137685749304035	-4.498019691110547	1.483133466130917	-3.0327814683088703	0.0024231100498474257	0.04358674109157012
DGRP-439_locus1_chr3L:2902500-2905000_chr3L:2905000-2907500	4.384524530009734	-4.270370977629619	1.4882165767006683	-2.869455322891849	0.0041117941646025575	0.0456100280748932
DGRP-439_locus1_chr3L:3010000-3012500_chr3L:3012500-3015000	3.842680834592885	-4.076699372485265	1.4935079847847355	-2.729613376036188	0.006340864138237753	0.04678308388380842
DGRP-439_locus1_chr3L:3097500-3100000_chr3L:3112500-3115000	3.9310691822412034	-4.110504981037432	1.4923373877756059	-2.754407290675951	0.005879854571325954	0.04649867084003069
DGRP-439_locus1_chr3L:3107500-3110000_chr3L:3112500-3115000	4.807159577764637	-4.395706673201625	1.4851776961752003	-2.959717671846239	0.003079210873821255	0.044594417362363754
DGRP-439_locus1_chr3L:3110000-3112500_chr3L:3112500-3115000	18.224097636763336	-1.6742388557076706	0.601988891119902	-2.7811789891886924	0.00541618661111872	0.04642190692389491
DGRP-439_locus1_chr3L:3112500-3115000_chr3L:3122500-3125000	4.7533120586971345	-4.374230027655404	1.4911736145091858	-2.933414315472022	0.0033525617806783215	0.04481916354307421
DGRP-439_locus1_chr3L:3130000-3132500_chr3L:3132500-3135000	4.03097113941646	-4.1455615302936035	1.490929662605309	-2.7805211971230666	0.005427171647526397	0.04642190692389491
DGRP-439_locus1_chr3L:3187500-3190000_chr3L:3190000-3192500	5.32597605412761	-4.549727858810298	1.4822206632710426	-3.0695347673602926	0.0021439245031693996	0.043105327753135116
DGRP-439_locus1_chr3L:3260000-3262500_chr3L:3267500-3270000	4.078562887238976	3.306728372020977	0.9849266666037465	3.3573345957048115	0.0007869781396616356	0.03418931359320702
DGRP-439_locus1_chr3L:3362500-3365000_chr3L:3365000-3367500	6.76693736412177	-4.891214695401508	1.4767627543264514	-3.3121194864048293	0.0009259199015395893	0.03608546001122307
DGRP-439_locus1_chr3L:3382500-3385000_chr3L:3387500-3390000	3.9964303108356454	-4.139217737932669	1.4939959647310956	-2.77056821815291	0.005595857695701037	0.04649867084003069
DGRP-439_locus1_chr3L:3405000-3407500_chr3L:3407500-3410000	4.442092577644425	-4.279854863244878	1.488792126750985	-2.8747162121181242	0.004043907879687254	0.0456100280748932
DGRP-439_locus1_chr3L:3507500-3510000_chr3L:3512500-3515000	4.011664448929771	-4.126943564785328	1.5032071747943385	-2.7454256698515	0.00604324555757422	0.04678308388380842
DGRP-439_locus1_chr3L:3810000-3812500_chr3L:3812500-3815000	7.274240230957804	-5.000367816023615	1.4764867519572793	-3.38666622602266	0.0007074740297211562	0.03303762627110961
DGRP-439_locus1_chr3L:3815000-3817500_chr3L:3817500-3820000	10.572538677590313	-2.9167895604056513	1.0593256599312988	-2.7534399200665223	0.0058972593180788395	0.04649867084003069
DGRP-439_locus1_chr3L:3857500-3860000_chr3L:3860000-3862500	6.424897583055435	-4.813070102624292	1.4798098901254586	-3.2524921848010075	0.0011439774171309665	0.038548824679796694
DGRP-439_locus1_chr3L:3892500-3895000_chr3L:3895000-3897500	3.9964303108356454	-4.139217737932669	1.4939959647310956	-2.77056821815291	0.005595857695701037	0.04649867084003069
DGRP-439_locus1_chr3L:3935000-3937500_chr3L:3940000-3942500	3.8541944441198233	-4.078820952348169	1.493500939790281	-2.7310467932620925	0.006313350699810729	0.04678308388380842
DGRP-439_locus1_chr3L:3937500-3940000_chr3L:3942500-3945000	4.764825668224073	-4.376616049316229	1.493943422028411	-2.929572823697601	0.003394282676215536	0.04511936872923524
DGRP-439_locus1_chr3L:4272500-4275000_chr3L:4275000-4277500	13.249758468503	-2.1229575625510733	0.7688492773040086	-2.7612142265325175	0.00575868891619009	0.04649867084003069
DGRP-439_locus1_chr3L:4305000-4307500_chr3L:4312500-4315000	4.130873096591717	-4.179780850963377	1.4898065595172447	-2.805586285187111	0.005022513223274233	0.04616608837988087
DGRP-439_locus1_chr3L:4312500-4315000_chr3L:4315000-4317500	15.300284824690042	-2.3732565979031572	0.7645335913127667	-3.104188782376562	0.0019080154406373971	0.04242707726658303
DGRP-439_locus1_chr3L:4315000-4317500_chr3L:4320000-4322500	3.8541944441198233	-4.078820952348169	1.493500939790281	-2.7310467932620925	0.006313350699810729	0.04678308388380842
DGRP-439_locus1_chr3L:4345000-4347500_chr3L:4347500-4350000	4.661203182481628	-4.359079523098886	1.4864258216225599	-2.9325913608931935	0.0033614600522005513	0.04481916354307421
DGRP-439_locus1_chr3L:4510000-4512500_chr3L:4512500-4515000	4.907061534939894	-4.424618158883163	1.4850499456378317	-2.979440638936074	0.002887751763826588	0.044235431899137846
DGRP-439_locus1_chr3L:4512500-4515000_chr3L:4515000-4517500	4.419065358590549	-4.275997137732095	1.487247002508235	-2.875108929801604	0.004038881306184591	0.0456100280748932
DGRP-439_locus1_chr3L:4537500-4540000_chr3L:4540000-4542500	4.926368225426582	-4.440730694008888	1.4864235295299306	-2.9875271790222757	0.0028124428655779653	0.044235431899137846
DGRP-439_locus1_chr3L:455000-457500_chr3L:465000-467500	5.9981885158751975	2.264525814972414	0.7284394181512052	3.108735961488505	0.0018788954701491833	0.04237241250303014
DGRP-439_locus1_chr3L:4830000-4832500_chr3L:4832500-4835000	6.4951596092079535	4.458503346824568	0.9915079921279428	4.496689267482221	6.901974153079188e-06	0.0012015101708464072
DGRP-439_locus1_chr3L:4870000-4872500_chr3L:4872500-4875000	4.407551749063611	-4.274142018077399	1.4871358227736744	-2.8740764310993776	0.004052108892201284	0.0456100280748932
DGRP-439_locus1_chr3L:4900000-4902500_chr3L:4905000-4907500	16.369742910124106	-6.16555591264986	1.4636096684426645	-4.2125684501730865	2.524831657442512e-05	0.003175282534307433
DGRP-439_locus1_chr3L:4900000-4902500_chr3L:4907500-4910000	19.981799530352852	-6.4525956113552665	1.462481664948005	-4.412086500643188	1.0237919276099743e-05	0.0015719972347612247
DGRP-439_locus1_chr3L:5135000-5137500_chr3L:5137500-5140000	6.974534359432034	-4.94130770382355	1.4789915644632743	-3.340997895154831	0.0008347785589949607	0.034816070278295815
DGRP-439_locus1_chr3L:5135000-5137500_chr3L:5140000-5142500	3.908041963187326	-4.106179264517968	1.4945200310811504	-2.747490283919124	0.006005328817855883	0.04671788706655733
DGRP-439_locus1_chr3L:5140000-5142500_chr3L:5147500-5150000	6.113678102002726	-4.744208481736511	1.4790665376037244	-3.2075693426360186	0.0013386178532771426	0.040095445774732896
DGRP-439_locus1_chr3L:5147500-5150000_chr3L:5150000-5152500	14.010625992025332	-2.7096403214676634	0.8763300707543309	-3.0920316578150153	0.0019879164742165134	0.04300639823544441
DGRP-439_locus1_chr3L:5297500-5300000_chr3L:5305000-5307500	9.814123069879788	-5.425560097755492	1.4718949443361866	-3.686105532621676	0.0002277119545339981	0.01730646049505454
DGRP-439_locus1_chr3L:5347500-5350000_chr3L:5355000-5357500	4.10784587753784	-4.175802587774178	1.4906588826366747	-2.801313322862992	0.005089507760505444	0.04616608837988087
DGRP-439_locus1_chr3L:5352500-5355000_chr3L:5355000-5357500	11.01956125078469	-2.9777523946602003	1.0707540245722231	-2.780986413616182	0.005419400516485755	0.04642190692389491
DGRP-439_locus1_chr3L:5417500-5420000_chr3L:5465000-5467500	11.374293027535895	-5.640532701738247	1.4681350687109807	-3.8419712340844923	0.00012205014300804163	0.010620218226737846
DGRP-439_locus1_chr3L:5537500-5540000_chr3L:5540000-5542500	4.895547925412956	-4.422841368663578	1.4843251306587657	-2.9796985022416584	0.002885322177814627	0.044235431899137846
DGRP-439_locus1_chr3L:5550000-5552500_chr3L:5552500-5555000	4.419065358590549	-4.275997137732095	1.487247002508235	-2.875108929801604	0.004038881306184591	0.0456100280748932
DGRP-439_locus1_chr3L:5567500-5570000_chr3L:5570000-5572500	4.077025577524214	-4.154031227951155	1.4942977681941065	-2.7799219917000864	0.005437195797445981	0.04642190692389491
DGRP-439_locus1_chr3L:5582500-5585000_chr3L:5585000-5587500	4.0079439203625835	-4.141432678519984	1.4924005474576505	-2.7750141780469324	0.005519930136631301	0.04642190692389491
DGRP-439_locus1_chr3L:5622500-5625000_chr3L:5627500-5630000	4.396038139536673	-4.2722806447890616	1.4874534307422969	-2.872211362379949	0.004076102439975348	0.0456100280748932
DGRP-439_locus1_chr3L:5802500-5805000_chr3L:5805000-5807500	5.10314492072322	-4.49255575854032	1.4868967877873978	-3.0214308050429945	0.0025158313431040977	0.044058643131121136
DGRP-439_locus1_chr3L:5855000-5857500_chr3L:5857500-5860000	4.830186796818515	-4.399495244716393	1.4874875987074263	-2.957668520086754	0.0030997526114154043	0.044594417362363754
DGRP-439_locus1_chr3L:5882500-5885000_chr3L:5887500-5890000	4.273108963307538	-4.236083981794811	1.4913041215333356	-2.840523217651498	0.004503959424481219	0.045947470688034
DGRP-439_locus1_chr3L:5905000-5907500_chr3L:5907500-5910000	5.548807187532001	-4.604351223502496	1.4811071485737202	-3.10872257144691	0.001878980616910081	0.04237241250303014
DGRP-439_locus1_chr3L:5980000-5982500_chr3L:5982500-5985000	7.085949926134228	-4.962710950510379	1.477092823235328	-3.3597827248529852	0.0007800379265896799	0.03401587306338824
DGRP-439_locus1_chr3L:6000000-6002500_chr3L:6002500-6005000	5.637195535180319	-4.627845848230584	1.480604028291659	-3.1256472087072837	0.0017741424885190787	0.04232242922680106
DGRP-439_locus1_chr3L:6072500-6075000_chr3L:6080000-6082500	4.119359487064779	-4.177810099887722	1.4899854144904072	-2.8039268433487203	0.005048435853101045	0.04616608837988087
DGRP-439_locus1_chr3L:6317500-6320000_chr3L:6320000-6322500	5.425878011302867	-4.575707612213916	1.4815453577780937	-3.0884694742496483	0.0020119036149531967	0.04304489849282127
DGRP-439_locus1_chr3L:632500-635000_chr3L:635000-637500	4.960909054007399	-4.4461063779899845	1.48361015759516	-2.9968158112349723	0.0027281549336417685	0.04423476209630036
DGRP-439_locus1_chr3L:6370000-6372500_chr3L:6372500-6375000	4.342190620469169	-4.247860905823151	1.48904323991669	-2.852745166796374	0.004334336400279014	0.045783427866442274
DGRP-439_locus1_chr3L:6482500-6485000_chr3L:6487500-6490000	4.607355663414124	-4.336168280975765	1.4858399874103176	-2.9183278937951505	0.0035191408150045097	0.04511936872923524
DGRP-439_locus1_chr3L:6485000-6487500_chr3L:6487500-6490000	4.088539187051151	-4.156483690485135	1.4966683674600036	-2.777157439051849	0.005483660987090395	0.04642190692389491
DGRP-439_locus1_chr3L:6487500-6490000_chr3L:6490000-6492500	11.371754334992367	-3.032246378022658	1.0562480415049436	-2.8707711246520367	0.004094718818527132	0.0456100280748932
DGRP-439_locus1_chr3L:6732500-6735000_chr3L:6735000-6737500	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-439_locus1_chr3L:6745000-6747500_chr3L:6750000-6752500	4.023178058456709	-4.130088965597689	1.5078425913700124	-2.7390716970298117	0.006161293546986696	0.04678308388380842
DGRP-439_locus1_chr3L:6747500-6750000_chr3L:6750000-6752500	4.265315882347789	-4.219390200073911	1.4921016345672795	-2.8278168874853926	0.004686660545314405	0.045947470688034
DGRP-439_locus1_chr3L:6767500-6770000_chr3L:6770000-6772500	4.826466268251326	-4.412075446522528	1.487968323715355	-2.9651675887198174	0.003025180804176998	0.044594417362363754
DGRP-439_locus1_chr3L:6770000-6772500_chr3L:6772500-6775000	4.10784587753784	-4.175802587774178	1.4906588826366747	-2.801313322862992	0.005089507760505444	0.04616608837988087
DGRP-439_locus1_chr3L:685000-687500_chr3L:687500-690000	17.421074674062375	-1.8778891964625852	0.6433292194724468	-2.9190174169339334	0.003511366043904099	0.04511936872923524
DGRP-439_locus1_chr3L:6965000-6967500_chr3L:6967500-6970000	13.275145909738466	-2.123474943602053	0.768322919971183	-2.7637792501123055	0.005713617903707405	0.04649867084003069
DGRP-439_locus1_chr3L:6967500-6970000_chr3L:6972500-6975000	11.707448118216266	-2.407251349345494	0.8769011224895429	-2.74517991550889	0.006047773181950869	0.04678308388380842
DGRP-439_locus1_chr3L:6977500-6980000_chr3L:6980000-6982500	5.10314492072322	-4.49255575854032	1.4868967877873978	-3.0214308050429945	0.0025158313431040977	0.044058643131121136
DGRP-439_locus1_chr3L:7005000-7007500_chr3L:7010000-7012500	5.214560487425415	-4.5215298164487825	1.484025541018276	-3.04680053777666	0.002312911334328369	0.04350870462302732
DGRP-439_locus1_chr3L:712500-715000_chr3L:715000-717500	12.903911382137757	-2.5710638598438833	0.881291175081189	-2.9173829632493753	0.0035298208937243982	0.04511936872923524
DGRP-439_locus1_chr3L:715000-717500_chr3L:725000-727500	4.618869272941062	-4.337995647087719	1.4863798601673575	-2.9184973258446103	0.0035172289206980172	0.04511936872923524
DGRP-439_locus1_chr3L:7237500-7240000_chr3L:7242500-7245000	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-439_locus1_chr3L:727500-730000_chr3L:730000-732500	6.601674278352071	-4.853356381405323	1.4782972752018348	-3.2830719929066263	0.0010268243882711025	0.03737097955886684
DGRP-439_locus1_chr3L:727500-730000_chr3L:732500-735000	4.384524530009734	-4.270370977629619	1.4882165767006683	-2.869455322891849	0.0041117941646025575	0.0456100280748932
DGRP-439_locus1_chr3L:7410000-7412500_chr3L:7412500-7415000	4.461399268131114	-4.2978935506998575	1.4893570585757696	-2.8857375240896315	0.003904976756253959	0.0456100280748932
DGRP-439_locus1_chr3L:7450000-7452500_chr3L:7452500-7455000	6.812991802229524	-4.89697405117559	1.479655132604107	-3.3095374342784867	0.0009345026880359723	0.03608546001122307
DGRP-439_locus1_chr3L:7497500-7500000_chr3L:7502500-7505000	6.751703226027644	-4.896931760709353	1.485197244055655	-3.297159202462033	0.0009766812288779171	0.036411179732838375
DGRP-439_locus1_chr3L:755000-757500_chr3L:760000-762500	4.488147015752179	-4.289266655454266	1.4984575177984552	-2.8624546271796136	0.00420373444399802	0.045783427866442274
DGRP-439_locus1_chr3L:7555000-7557500_chr3L:7557500-7560000	4.684230401535505	-4.362696222083512	1.4851430442895484	-2.9375596100714367	0.0033080656877839494	0.0447776088553021
DGRP-439_locus1_chr3L:760000-762500_chr3L:762500-765000	3.8772216631737	-4.083219173397011	1.4952099289877692	-2.730866812903843	0.006316799387745752	0.04678308388380842
DGRP-439_locus1_chr3L:7730000-7732500_chr3L:7732500-7735000	4.995449882588213	-4.451203344874819	1.4841349048510972	-2.99919052528544	0.002706979719884884	0.04423476209630036
DGRP-439_locus1_chr3L:777500-780000_chr3L:785000-787500	3.831167225065946	-4.0745560174217195	1.4940818124319362	-2.7271304579964815	0.0063887774522554145	0.04678308388380842
DGRP-439_locus1_chr3L:7857500-7860000_chr3L:7865000-7867500	4.530480925292744	-4.309208112780257	1.4874899190739248	-2.896966263450757	0.00376790271724573	0.0456100280748932
DGRP-439_locus1_chr3L:7892500-7895000_chr3L:7895000-7897500	5.571834406585877	-4.607605952166025	1.4824594458082165	-3.1080822920279085	0.0018830562684856993	0.04237241250303014
DGRP-439_locus1_chr3L:7900000-7902500_chr3L:7905000-7907500	4.18472061565922	-4.205250947199759	1.491503373346012	-2.8194712947686966	0.0048102833171830665	0.04616608837988087
DGRP-439_locus1_chr3L:7902500-7905000_chr3L:7905000-7907500	6.355815925893805	-4.804406894330536	1.4783656565237784	-3.2498095942160847	0.001154823008874082	0.038603746985292474
DGRP-439_locus1_chr3L:7935000-7937500_chr3L:7937500-7940000	4.077025577524214	-4.154031227951155	1.4942977681941065	-2.7799219917000864	0.005437195797445981	0.04642190692389491
DGRP-439_locus1_chr3L:795000-797500_chr3L:797500-800000	4.2422886632939125	-4.2151763800645465	1.4894766581359276	-2.829971424553788	0.004655216170974814	0.045947470688034
DGRP-439_locus1_chr3L:795000-797500_chr3L:802500-805000	4.03097113941646	-4.1455615302936035	1.490929662605309	-2.7805211971230666	0.005427171647526397	0.04642190692389491
DGRP-439_locus1_chr3L:797500-800000_chr3L:802500-805000	13.241696690583865	-4.346436300671251	1.462604891058082	-2.971709124756816	0.0029614711109255507	0.04441490685931487
DGRP-439_locus1_chr3L:7992500-7995000_chr3L:7995000-7997500	5.072324620709592	-4.475637936236516	1.4830037717105564	-3.0179545201521196	0.002544870939434118	0.044058643131121136
DGRP-439_locus1_chr3L:7992500-7995000_chr3L:7997500-8000000	4.518967315765806	-4.307317736307764	1.4867314405476666	-2.897172696314998	0.0037654241563153364	0.0456100280748932
DGRP-439_locus1_chr3L:7995000-7997500_chr3L:7997500-8000000	4.419065358590549	-4.275997137732095	1.487247002508235	-2.875108929801604	0.004038881306184591	0.0456100280748932
DGRP-439_locus1_chr3L:8150000-8152500_chr3L:8155000-8157500	4.188441144226409	-4.190743336743269	1.4968104539532514	-2.7997822474282072	0.005113708931817804	0.046242301174940666
DGRP-439_locus1_chr3L:8152500-8155000_chr3L:8157500-8160000	4.530480925292744	-4.309208112780257	1.4874899190739248	-2.896966263450757	0.00376790271724573	0.0456100280748932
DGRP-439_locus1_chr3L:8155000-8157500_chr3L:8160000-8162500	3.831167225065946	-4.0745560174217195	1.4940818124319362	-2.7271304579964815	0.0063887774522554145	0.04678308388380842
DGRP-439_locus1_chr3L:8232500-8235000_chr3L:8237500-8240000	5.041504320695966	-4.4590681288365195	1.490424135475239	-2.991811540554994	0.0027732740817918147	0.04423476209630036
DGRP-439_locus1_chr3L:825000-827500_chr3L:827500-830000	14.185777133842716	-2.2373222844558276	0.770278755764187	-2.904561845583031	0.0036776753777789098	0.0456100280748932
DGRP-439_locus1_chr3L:827500-830000_chr3L:830000-832500	14.974926264835148	-1.9376800673311063	0.6972663918206485	-2.7789666762391696	0.005453211907783862	0.04642190692389491
DGRP-439_locus1_chr3L:8277500-8280000_chr3L:8280000-8282500	6.025289754354407	-4.722569690185769	1.4796022975321446	-3.191783155556482	0.0014139744235376964	0.040243738608911714
DGRP-439_locus1_chr3L:8350000-8352500_chr3L:8352500-8355000	6.378843144947681	-4.8072427050987425	1.4778452502579897	-3.25287285949563	0.001142446017512155	0.038548824679796694
DGRP-439_locus1_chr3L:8352500-8355000_chr3L:8357500-8360000	3.9425827917681415	-4.112573801238643	1.4920904644018584	-2.7562496372411776	0.005846835429364196	0.04649867084003069
DGRP-439_locus1_chr3L:8480000-8482500_chr3L:8490000-8492500	40.1444483083949	-7.461158158745688	1.456169515826311	-5.123825267356881	2.9939845765245916e-07	0.00010515943112960267
DGRP-439_locus1_chr3L:8480000-8482500_chr3L:8492500-8495000	4.707257620589381	-4.366232746824859	1.4854372428375249	-2.939358608300648	0.003288922939612874	0.0447776088553021
DGRP-439_locus1_chr3L:8517500-8520000_chr3L:8520000-8522500	4.837979877778265	-4.414053639422583	1.4863227329981272	-2.969781421911512	0.0029801170887556153	0.04441490685931487
DGRP-439_locus1_chr3L:8560000-8562500_chr3L:8565000-8567500	4.626662353900812	-4.352851878841651	1.4918992722465951	-2.9176580214338834	0.0035267090094624463	0.04511936872923524
DGRP-439_locus1_chr3L:8562500-8565000_chr3L:8565000-8567500	5.32597605412761	-4.549727858810298	1.4822206632710426	-3.0695347673602926	0.0021439245031693996	0.043105327753135116
DGRP-439_locus1_chr3L:857500-860000_chr3L:865000-867500	7.785263626361026	-5.094753237306	1.473921784271769	-3.4565967418842383	0.0005470428090015161	0.029175418706107976
DGRP-439_locus1_chr3L:8682500-8685000_chr3L:8685000-8687500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
DGRP-439_locus1_chr3L:8715000-8717500_chr3L:8717500-8720000	4.718771230116319	-4.36806289921205	1.4861779594473479	-2.9391250700800082	0.0032914022566143822	0.0447776088553021
DGRP-439_locus1_chr3L:8717500-8720000_chr3L:8720000-8722500	9.337640503057383	-5.353946154343649	1.4723533539450677	-3.6363187817639866	0.00027656204543063793	0.019766548633663894
DGRP-439_locus1_chr3L:8782500-8785000_chr3L:8822500-8825000	4.392142590473276	2.494338722238147	0.8618525628533273	2.89415943021642	0.003801750758604615	0.0456100280748932
DGRP-439_locus1_chr3L:8800000-8802500_chr3L:8802500-8805000	5.437391620829805	-4.5772928423354795	1.481289366624973	-3.090073381654363	0.0020010704891443845	0.04300639823544441
DGRP-439_locus1_chr3L:8815000-8817500_chr3L:8817500-8820000	3.9849167013087063	-4.136836343293058	1.496245377099642	-2.7648114451066848	0.005695570759907791	0.04649867084003069
DGRP-439_locus1_chr3L:8827500-8830000_chr3L:8830000-8832500	5.160712968357911	-4.501326331216225	1.4825043825615438	-3.0362988360537675	0.002395018632414337	0.04358674109157012
DGRP-439_locus1_chr3L:887500-890000_chr3L:892500-895000	4.253802272820851	-4.217220589928534	1.4905184374620353	-2.829364926950761	0.004664048321553026	0.045947470688034
DGRP-439_locus1_chr3L:8880000-8882500_chr3L:8882500-8885000	4.2307750537669735	-4.213212520000023	1.4889283048054107	-2.829694691411385	0.004659244230524574	0.045947470688034
DGRP-439_locus1_chr3L:8905000-8907500_chr3L:8907500-8910000	5.32597605412761	-4.549727858810298	1.4822206632710426	-3.0695347673602926	0.0021439245031693996	0.043105327753135116
DGRP-439_locus1_chr3L:895000-897500_chr3L:897500-900000	5.656502225667007	-4.641087084235772	1.485378608466638	-3.1245145566131343	0.0017809870952401328	0.04232242922680106
DGRP-439_locus1_chr3L:8965000-8967500_chr3L:8967500-8970000	3.9964303108356454	-4.139217737932669	1.4939959647310956	-2.77056821815291	0.005595857695701037	0.04649867084003069
DGRP-439_locus1_chr3L:8967500-8970000_chr3L:8972500-8975000	10.77860181305154	-5.560071249229672	1.4719527417905585	-3.777343586769041	0.00015850999013219844	0.013111526455335516
DGRP-439_locus1_chr3L:9010000-9012500_chr3L:9015000-9017500	6.978254887999222	-4.933511081467004	1.4771538834668447	-3.339876188043572	0.0008381574798194888	0.034816070278295815
DGRP-439_locus1_chr3L:9012500-9015000_chr3L:9017500-9020000	4.488147015752179	-4.289266655454266	1.4984575177984552	-2.8624546271796136	0.00420373444399802	0.045783427866442274
DGRP-439_locus1_chr3L:9012500-9015000_chr3L:9020000-9022500	3.819653615539008	-4.072335140043268	1.495256642240871	-2.7235024577053544	0.006459373500289804	0.04686143008700952
